Target: SAT

Pass Number     Observer     Time (UTCGregorian)          Azimuth (deg)     Elevation (deg)     Range (km)      
8               GSC2         16 Jul 2025 11:59:00.779     253.316817        5.332080            2190.703547     
8               GSC2         16 Jul 2025 11:59:05.779     252.901267        5.668452            2161.610893     
8               GSC2         16 Jul 2025 11:59:10.779     252.473944        6.009229            2132.635594     
8               GSC2         16 Jul 2025 11:59:15.779     252.034370        6.354520            2103.783517     
8               GSC2         16 Jul 2025 11:59:20.779     251.582043        6.704438            2075.060756     
8               GSC2         16 Jul 2025 11:59:25.779     251.116425        7.059099            2046.473169     
8               GSC2         16 Jul 2025 11:59:30.779     250.636955        7.418618            2018.027141     
8               GSC2         16 Jul 2025 11:59:35.779     250.143052        7.783103            1989.729743     
8               GSC2         16 Jul 2025 11:59:40.779     249.634108        8.152663            1961.588335     
8               GSC2         16 Jul 2025 11:59:45.779     249.109469        8.527410            1933.610145     
8               GSC2         16 Jul 2025 11:59:50.779     248.568458        8.907448            1905.802980     
8               GSC2         16 Jul 2025 11:59:55.779     248.010368        9.292874            1878.175415     
8               GSC2         16 Jul 2025 12:00:00.779     247.434462        9.683779            1850.736398     
8               GSC2         16 Jul 2025 12:00:05.779     246.839951        10.080253           1823.494842     
8               GSC2         16 Jul 2025 12:00:10.779     246.226015        10.482376           1796.460341     
8               GSC2         16 Jul 2025 12:00:15.779     245.591802        10.890211           1769.643327     
8               GSC2         16 Jul 2025 12:00:20.779     244.936421        11.303808           1743.054722     
8               GSC2         16 Jul 2025 12:00:25.779     244.258925        11.723209           1716.705523     
8               GSC2         16 Jul 2025 12:00:30.779     243.558332        12.148440           1690.607515     
8               GSC2         16 Jul 2025 12:00:35.779     242.833623        12.579494           1664.773424     
8               GSC2         16 Jul 2025 12:00:40.779     242.083737        13.016346           1639.216571     
8               GSC2         16 Jul 2025 12:00:45.779     241.307555        13.458947           1613.950499     
8               GSC2         16 Jul 2025 12:00:50.779     240.503915        13.907217           1588.989647     
8               GSC2         16 Jul 2025 12:00:55.779     239.671628        14.361031           1564.349492     
8               GSC2         16 Jul 2025 12:01:00.779     238.809459        14.820224           1540.046232     
8               GSC2         16 Jul 2025 12:01:05.779     237.916116        15.284593           1516.096423     
8               GSC2         16 Jul 2025 12:01:10.779     236.990277        15.753881           1492.517610     
8               GSC2         16 Jul 2025 12:01:15.779     236.030598        16.227763           1469.328485     
8               GSC2         16 Jul 2025 12:01:20.779     235.035705        16.705849           1446.548530     
8               GSC2         16 Jul 2025 12:01:25.779     234.004183        17.187688           1424.197709     
8               GSC2         16 Jul 2025 12:01:30.779     232.934607        17.672743           1402.297050     
8               GSC2         16 Jul 2025 12:01:35.779     231.825564        18.160381           1380.868726     
8               GSC2         16 Jul 2025 12:01:40.779     230.675646        18.649877           1359.935752     
8               GSC2         16 Jul 2025 12:01:45.779     229.483442        19.140407           1339.521653     
8               GSC2         16 Jul 2025 12:01:50.779     228.247586        19.631034           1319.650974     
8               GSC2         16 Jul 2025 12:01:55.779     226.966783        20.120695           1300.349308     
8               GSC2         16 Jul 2025 12:02:00.779     225.639818        20.608199           1281.642971     
8               GSC2         16 Jul 2025 12:02:05.779     224.265550        21.092237           1263.558674     
8               GSC2         16 Jul 2025 12:02:10.779     222.842977        21.571357           1246.123915     
8               GSC2         16 Jul 2025 12:02:15.779     221.371279        22.043966           1229.366919     
8               GSC2         16 Jul 2025 12:02:20.779     219.849827        22.508333           1213.316283     
8               GSC2         16 Jul 2025 12:02:25.779     218.278195        22.962602           1198.000636     
8               GSC2         16 Jul 2025 12:02:30.779     216.656235        23.404789           1183.448863     
8               GSC2         16 Jul 2025 12:02:35.779     214.984126        23.832786           1169.689962     
8               GSC2         16 Jul 2025 12:02:40.779     213.262394        24.244387           1156.752636     
8               GSC2         16 Jul 2025 12:02:45.779     211.491912        24.637315           1144.664935     
8               GSC2         16 Jul 2025 12:02:50.779     209.673981        25.009232           1133.454315     
8               GSC2         16 Jul 2025 12:02:55.779     207.810375        25.357774           1123.147412     
8               GSC2         16 Jul 2025 12:03:00.779     205.903334        25.680587           1113.769604     
8               GSC2         16 Jul 2025 12:03:05.779     203.955545        25.975371           1105.344681     
8               GSC2         16 Jul 2025 12:03:10.779     201.970195        26.239917           1097.894776     
8               GSC2         16 Jul 2025 12:03:15.779     199.950976        26.472147           1091.440090     
8               GSC2         16 Jul 2025 12:03:20.779     197.902038        26.670164           1085.998528     
8               GSC2         16 Jul 2025 12:03:25.779     195.827910        26.832300           1081.585466     
8               GSC2         16 Jul 2025 12:03:30.779     193.733508        26.957147           1078.213643     
8               GSC2         16 Jul 2025 12:03:35.779     191.624087        27.043596           1075.892939     
8               GSC2         16 Jul 2025 12:03:40.779     189.505135        27.090867           1074.630188     
8               GSC2         16 Jul 2025 12:03:45.779     187.382249        27.098532           1074.429144     
8               GSC2         16 Jul 2025 12:03:50.779     185.261107        27.066519           1075.290424     
8               GSC2         16 Jul 2025 12:03:55.779     183.147386        26.995125           1077.211420     
8               GSC2         16 Jul 2025 12:04:00.779     181.046639        26.884998           1080.186367     
8               GSC2         16 Jul 2025 12:04:05.779     178.964177        26.737123           1084.206548     
8               GSC2         16 Jul 2025 12:04:10.779     176.905042        26.552798           1089.260325     
8               GSC2         16 Jul 2025 12:04:15.779     174.873954        26.333600           1095.333189     
8               GSC2         16 Jul 2025 12:04:20.779     172.875223        26.081346           1102.408049     
8               GSC2         16 Jul 2025 12:04:25.779     170.912677        25.798045           1110.465660     
8               GSC2         16 Jul 2025 12:04:30.779     168.989689        25.485860           1119.484643     
8               GSC2         16 Jul 2025 12:04:35.779     167.109169        25.147067           1129.441637     
8               GSC2         16 Jul 2025 12:04:40.779     165.273536        24.784006           1140.311696     
8               GSC2         16 Jul 2025 12:04:45.779     163.484701        24.399034           1152.068823     
8               GSC2         16 Jul 2025 12:04:50.779     161.744134        23.994501           1164.685922     
8               GSC2         16 Jul 2025 12:04:55.779     160.052897        23.572717           1178.134910     
8               GSC2         16 Jul 2025 12:05:00.779     158.411653        23.135921           1192.387153     
8               GSC2         16 Jul 2025 12:05:05.779     156.820676        22.686250           1207.414008     
8               GSC2         16 Jul 2025 12:05:10.779     155.279929        22.225735           1223.186623     
8               GSC2         16 Jul 2025 12:05:15.779     153.789114        21.756290           1239.675972     
8               GSC2         16 Jul 2025 12:05:20.779     152.347685        21.279696           1256.853269     
8               GSC2         16 Jul 2025 12:05:25.779     150.954860        20.797589           1274.690455     
8               GSC2         16 Jul 2025 12:05:30.779     149.609697        20.311472           1293.159866     
8               GSC2         16 Jul 2025 12:05:35.779     148.311129        19.822717           1312.234154     
8               GSC2         16 Jul 2025 12:05:40.779     147.057972        19.332562           1331.886671     
8               GSC2         16 Jul 2025 12:05:45.779     145.848934        18.842108           1352.091926     
8               GSC2         16 Jul 2025 12:05:50.779     144.682669        18.352336           1372.825098     
8               GSC2         16 Jul 2025 12:05:55.779     143.557802        17.864122           1394.061910     
8               GSC2         16 Jul 2025 12:06:00.779     142.472929        17.378230           1415.778968     
8               GSC2         16 Jul 2025 12:06:05.779     141.426615        16.895318           1437.954206     
8               GSC2         16 Jul 2025 12:06:10.779     140.417433        16.415955           1460.566296     
8               GSC2         16 Jul 2025 12:06:15.779     139.443984        15.940634           1483.594479     
8               GSC2         16 Jul 2025 12:06:20.779     138.504881        15.469769           1507.018895     
8               GSC2         16 Jul 2025 12:06:25.779     137.598751        15.003701           1530.821021     
8               GSC2         16 Jul 2025 12:06:30.779     136.724259        14.542709           1554.983021     
8               GSC2         16 Jul 2025 12:06:35.779     135.880117        14.087024           1579.487538     
8               GSC2         16 Jul 2025 12:06:40.779     135.065073        13.636830           1604.318051     
8               GSC2         16 Jul 2025 12:06:45.779     134.277904        13.192255           1629.459301     
8               GSC2         16 Jul 2025 12:06:50.779     133.517435        12.753395           1654.896604     
8               GSC2         16 Jul 2025 12:06:55.779     132.782544        12.320318           1680.615635     
8               GSC2         16 Jul 2025 12:07:00.779     132.072152        11.893060           1706.602791     
8               GSC2         16 Jul 2025 12:07:05.779     131.385211        11.471627           1732.845640     
8               GSC2         16 Jul 2025 12:07:10.779     130.720722        11.056003           1759.332187     
8               GSC2         16 Jul 2025 12:07:15.779     130.077737        10.646160           1786.050676     
8               GSC2         16 Jul 2025 12:07:20.779     129.455346        10.242052           1812.989960     
8               GSC2         16 Jul 2025 12:07:25.779     128.852672        9.843614            1840.139953     
8               GSC2         16 Jul 2025 12:07:30.779     128.268881        9.450771            1867.490893     
8               GSC2         16 Jul 2025 12:07:35.779     127.703182        9.063442            1895.033139     
8               GSC2         16 Jul 2025 12:07:40.779     127.154821        8.681540            1922.757549     
8               GSC2         16 Jul 2025 12:07:45.779     126.623070        8.304963            1950.655954     
8               GSC2         16 Jul 2025 12:07:50.779     126.107238        7.933607            1978.720410     
8               GSC2         16 Jul 2025 12:07:55.779     125.606673        7.567370            2006.942984     
8               GSC2         16 Jul 2025 12:08:00.779     125.120751        7.206145            2035.316158     
8               GSC2         16 Jul 2025 12:08:05.779     124.648872        6.849816            2063.833306     
8               GSC2         16 Jul 2025 12:08:10.779     124.190466        6.498269            2092.487946     
8               GSC2         16 Jul 2025 12:08:15.779     123.744995        6.151394            2121.273518     
8               GSC2         16 Jul 2025 12:08:20.779     123.311946        5.809080            2150.183805     
8               GSC2         16 Jul 2025 12:08:25.779     122.890822        5.471209            2179.213424     
8               GSC2         16 Jul 2025 12:08:30.779     122.481154        5.137669            2208.357057     
8               GSC2         16 Jul 2025 12:08:32.862     122.313798        5.000000            2220.527846     

9               GSC2         16 Jul 2025 13:41:56.803     240.639470        5.000000            2220.282944     
9               GSC2         16 Jul 2025 13:42:01.803     240.103749        5.300508            2193.832494     
9               GSC2         16 Jul 2025 13:42:06.803     239.554537        5.603485            2167.563032     
9               GSC2         16 Jul 2025 13:42:11.803     238.991391        5.908927            2141.481922     
9               GSC2         16 Jul 2025 13:42:16.803     238.413857        6.216816            2115.597050     
9               GSC2         16 Jul 2025 13:42:21.803     237.821466        6.527132            2089.916482     
9               GSC2         16 Jul 2025 13:42:26.803     237.213721        6.839852            2064.448176     
9               GSC2         16 Jul 2025 13:42:31.803     236.590122        7.154936            2039.200762     
9               GSC2         16 Jul 2025 13:42:36.803     235.950162        7.472336            2014.183435     
9               GSC2         16 Jul 2025 13:42:41.803     235.293318        7.791990            1989.405626     
9               GSC2         16 Jul 2025 13:42:46.803     234.619040        8.113831            1964.876715     
9               GSC2         16 Jul 2025 13:42:51.803     233.926778        8.437774            1940.606794     
9               GSC2         16 Jul 2025 13:42:56.803     233.215976        8.763717            1916.606556     
9               GSC2         16 Jul 2025 13:43:01.803     232.486066        9.091541            1892.886970     
9               GSC2         16 Jul 2025 13:43:06.803     231.736456        9.421117            1869.459036     
9               GSC2         16 Jul 2025 13:43:11.803     230.966557        9.752291            1846.334475     
9               GSC2         16 Jul 2025 13:43:16.803     230.175784        10.084886           1823.525637     
9               GSC2         16 Jul 2025 13:43:21.803     229.363543        10.418704           1801.045202     
9               GSC2         16 Jul 2025 13:43:26.803     228.529225        10.753527           1778.905911     
9               GSC2         16 Jul 2025 13:43:31.803     227.672233        11.089108           1757.121248     
9               GSC2         16 Jul 2025 13:43:36.803     226.791983        11.425168           1735.705330     
9               GSC2         16 Jul 2025 13:43:41.803     225.887896        11.761401           1714.672604     
9               GSC2         16 Jul 2025 13:43:46.803     224.959389        12.097472           1694.037622     
9               GSC2         16 Jul 2025 13:43:51.803     224.005908        12.433014           1673.815646     
9               GSC2         16 Jul 2025 13:43:56.803     223.026930        12.767616           1654.022525     
9               GSC2         16 Jul 2025 13:44:01.803     222.021956        13.100836           1634.674425     
9               GSC2         16 Jul 2025 13:44:06.803     220.990501        13.432198           1615.787581     
9               GSC2         16 Jul 2025 13:44:11.803     219.932133        13.761183           1597.378863     
9               GSC2         16 Jul 2025 13:44:16.803     218.846480        14.087229           1579.465627     
9               GSC2         16 Jul 2025 13:44:21.803     217.733218        14.409736           1562.065444     
9               GSC2         16 Jul 2025 13:44:26.803     216.592067        14.728069           1545.195874     
9               GSC2         16 Jul 2025 13:44:31.803     215.422831        15.041547           1528.874937     
9               GSC2         16 Jul 2025 13:44:36.803     214.225408        15.349449           1513.120945     
9               GSC2         16 Jul 2025 13:44:41.803     212.999780        15.651016           1497.952242     
9               GSC2         16 Jul 2025 13:44:46.803     211.746003        15.945463           1483.386988     
9               GSC2         16 Jul 2025 13:44:51.803     210.464258        16.231964           1469.443518     
9               GSC2         16 Jul 2025 13:44:56.803     209.154855        16.509664           1456.140170     
9               GSC2         16 Jul 2025 13:45:01.803     207.818223        16.777689           1443.495023     
9               GSC2         16 Jul 2025 13:45:06.803     206.454901        17.035146           1431.525688     
9               GSC2         16 Jul 2025 13:45:11.803     205.065581        17.281132           1420.249576     
9               GSC2         16 Jul 2025 13:45:16.803     203.651119        17.514735           1409.683707     
9               GSC2         16 Jul 2025 13:45:21.803     202.212512        17.735051           1399.844454     
9               GSC2         16 Jul 2025 13:45:26.803     200.750883        17.941190           1390.747377     
9               GSC2         16 Jul 2025 13:45:31.803     199.267528        18.132283           1382.407375     
9               GSC2         16 Jul 2025 13:45:36.803     197.763912        18.307492           1374.838505     
9               GSC2         16 Jul 2025 13:45:41.803     196.241638        18.466023           1368.053766     
9               GSC2         16 Jul 2025 13:45:46.803     194.702427        18.607136           1362.064975     
9               GSC2         16 Jul 2025 13:45:51.803     193.148153        18.730153           1356.882837     
9               GSC2         16 Jul 2025 13:45:56.803     191.580827        18.834468           1352.516790     
9               GSC2         16 Jul 2025 13:46:01.803     190.002566        18.919555           1348.974864     
9               GSC2         16 Jul 2025 13:46:06.803     188.415551        18.984981           1346.263619     
9               GSC2         16 Jul 2025 13:46:11.803     186.822061        19.030406           1344.388164     
9               GSC2         16 Jul 2025 13:46:16.803     185.224446        19.055592           1343.352051     
9               GSC2         16 Jul 2025 13:46:21.803     183.625089        19.060407           1343.157224     
9               GSC2         16 Jul 2025 13:46:26.803     182.026359        19.044826           1343.804064     
9               GSC2         16 Jul 2025 13:46:31.803     180.430638        19.008930           1345.291352     
9               GSC2         16 Jul 2025 13:46:36.803     178.840298        18.952910           1347.616243     
9               GSC2         16 Jul 2025 13:46:41.803     177.257655        18.877059           1350.774309     
9               GSC2         16 Jul 2025 13:46:46.803     175.684929        18.781766           1354.759698     
9               GSC2         16 Jul 2025 13:46:51.803     174.124273        18.667514           1359.565045     
9               GSC2         16 Jul 2025 13:46:56.803     172.577752        18.534875           1365.181512     
9               GSC2         16 Jul 2025 13:47:01.803     171.047306        18.384495           1371.598936     
9               GSC2         16 Jul 2025 13:47:06.803     169.534720        18.217083           1378.806064     
9               GSC2         16 Jul 2025 13:47:11.803     168.041658        18.033412           1386.790414     
9               GSC2         16 Jul 2025 13:47:16.803     166.569653        17.834299           1395.538354     
9               GSC2         16 Jul 2025 13:47:21.803     165.120079        17.620602           1405.035332     
9               GSC2         16 Jul 2025 13:47:26.803     163.694130        17.393200           1415.266162     
9               GSC2         16 Jul 2025 13:47:31.803     162.292870        17.152991           1426.214799     
9               GSC2         16 Jul 2025 13:47:36.803     160.917220        16.900887           1437.864458     
9               GSC2         16 Jul 2025 13:47:41.803     159.567949        16.637796           1450.197867     
9               GSC2         16 Jul 2025 13:47:46.803     158.245658        16.364613           1463.197594     
9               GSC2         16 Jul 2025 13:47:51.803     156.950831        16.082224           1476.845719     
9               GSC2         16 Jul 2025 13:47:56.803     155.683835        15.791495           1491.123958     
9               GSC2         16 Jul 2025 13:48:01.803     154.444909        15.493264           1506.013937     
9               GSC2         16 Jul 2025 13:48:06.803     153.234160        15.188335           1521.497516     
9               GSC2         16 Jul 2025 13:48:11.803     152.051609        14.877480           1537.556378     
9               GSC2         16 Jul 2025 13:48:16.803     150.897191        14.561439           1554.172128     
9               GSC2         16 Jul 2025 13:48:21.803     149.770755        14.240912           1571.326577     
9               GSC2         16 Jul 2025 13:48:26.803     148.672051        13.916553           1589.002070     
9               GSC2         16 Jul 2025 13:48:31.803     147.600780        13.588979           1607.180976     
9               GSC2         16 Jul 2025 13:48:36.803     146.556593        13.258771           1625.845777     
9               GSC2         16 Jul 2025 13:48:41.803     145.539084        12.926469           1644.979347     
9               GSC2         16 Jul 2025 13:48:46.803     144.547786        12.592565           1664.565290     
9               GSC2         16 Jul 2025 13:48:51.803     143.582211        12.257519           1684.587337     
9               GSC2         16 Jul 2025 13:48:56.803     142.641847        11.921757           1705.029430     
9               GSC2         16 Jul 2025 13:49:01.803     141.726153        11.585666           1725.876007     
9               GSC2         16 Jul 2025 13:49:06.803     140.834555        11.249594           1747.112335     
9               GSC2         16 Jul 2025 13:49:11.803     139.966475        10.913862           1768.723842     
9               GSC2         16 Jul 2025 13:49:16.803     139.121332        10.578761           1790.696196     
9               GSC2         16 Jul 2025 13:49:21.803     138.298534        10.244553           1813.015598     
9               GSC2         16 Jul 2025 13:49:26.803     137.497474        9.911468            1835.669113     
9               GSC2         16 Jul 2025 13:49:31.803     136.717553        9.579714            1858.643956     
9               GSC2         16 Jul 2025 13:49:36.803     135.958183        9.249478            1881.927564     
9               GSC2         16 Jul 2025 13:49:41.803     135.218776        8.920925            1905.507900     
9               GSC2         16 Jul 2025 13:49:46.803     134.498737        8.594194            1929.373795     
9               GSC2         16 Jul 2025 13:49:51.803     133.797491        8.269409            1953.514180     
9               GSC2         16 Jul 2025 13:49:56.803     133.114476        7.946680            1977.918173     
9               GSC2         16 Jul 2025 13:50:01.803     132.449140        7.626101            2002.575385     
9               GSC2         16 Jul 2025 13:50:06.803     131.800928        7.307745            2027.476274     
9               GSC2         16 Jul 2025 13:50:11.803     131.169308        6.991677            2052.611341     
9               GSC2         16 Jul 2025 13:50:16.803     130.553767        6.677952            2077.971222     
9               GSC2         16 Jul 2025 13:50:21.803     129.953799        6.366614            2103.547008     
9               GSC2         16 Jul 2025 13:50:26.803     129.368904        6.057692            2129.330605     
9               GSC2         16 Jul 2025 13:50:31.803     128.798603        5.751209            2155.313897     
9               GSC2         16 Jul 2025 13:50:36.803     128.242436        5.447184            2181.488857     
9               GSC2         16 Jul 2025 13:50:41.803     127.699954        5.145627            2207.847869     
9               GSC2         16 Jul 2025 13:50:44.233     127.441184        5.000000            2220.719290     

10              GSC2         16 Jul 2025 15:24:46.529     233.152340        5.000000            2220.441883     
10              GSC2         16 Jul 2025 15:24:51.529     232.581784        5.289920            2194.914988     
10              GSC2         16 Jul 2025 15:24:56.529     231.997403        5.581744            2169.590449     
10              GSC2         16 Jul 2025 15:25:01.529     231.398782        5.875433            2144.476227     
10              GSC2         16 Jul 2025 15:25:06.529     230.785481        6.170944            2119.580127     
10              GSC2         16 Jul 2025 15:25:11.529     230.157062        6.468225            2094.910578     
10              GSC2         16 Jul 2025 15:25:16.529     229.513078        6.767209            2070.476542     
10              GSC2         16 Jul 2025 15:25:21.529     228.853077        7.067819            2046.287226     
10              GSC2         16 Jul 2025 15:25:26.529     228.176584        7.369973            2022.351732     
10              GSC2         16 Jul 2025 15:25:31.529     227.483123        7.673573            1998.679794     
10              GSC2         16 Jul 2025 15:25:36.529     226.772222        7.978504            1975.281736     
10              GSC2         16 Jul 2025 15:25:41.529     226.043399        8.284636            1952.168130     
10              GSC2         16 Jul 2025 15:25:46.529     225.296156        8.591832            1929.349505     
10              GSC2         16 Jul 2025 15:25:51.529     224.530000        8.899930            1906.837048     
10              GSC2         16 Jul 2025 15:25:56.529     223.744448        9.208752            1884.642529     
10              GSC2         16 Jul 2025 15:26:01.529     222.939013        9.518096            1862.778004     
10              GSC2         16 Jul 2025 15:26:06.529     222.113198        9.827747            1841.255517     
10              GSC2         16 Jul 2025 15:26:11.529     221.266522        10.137467           1820.087766     
10              GSC2         16 Jul 2025 15:26:16.529     220.398522        10.446988           1799.288023     
10              GSC2         16 Jul 2025 15:26:21.529     219.508744        10.756020           1778.869844     
10              GSC2         16 Jul 2025 15:26:26.529     218.596733        11.064251           1758.846783     
10              GSC2         16 Jul 2025 15:26:31.529     217.662067        11.371341           1739.233020     
10              GSC2         16 Jul 2025 15:26:36.529     216.704354        11.676918           1720.043248     
10              GSC2         16 Jul 2025 15:26:41.529     215.723230        11.980582           1701.292409     
10              GSC2         16 Jul 2025 15:26:46.529     214.718346        12.281908           1682.995428     
10              GSC2         16 Jul 2025 15:26:51.529     213.689404        12.580440           1665.167745     
10              GSC2         16 Jul 2025 15:26:56.529     212.636158        12.875686           1647.825230     
10              GSC2         16 Jul 2025 15:27:01.529     211.558414        13.167126           1630.983889     
10              GSC2         16 Jul 2025 15:27:06.529     210.456011        13.454214           1614.659636     
10              GSC2         16 Jul 2025 15:27:11.529     209.328865        13.736374           1598.868734     
10              GSC2         16 Jul 2025 15:27:16.529     208.176973        14.012997           1583.627709     
10              GSC2         16 Jul 2025 15:27:21.529     207.000405        14.283447           1568.953051     
10              GSC2         16 Jul 2025 15:27:26.529     205.799292        14.547073           1554.860992     
10              GSC2         16 Jul 2025 15:27:31.529     204.573868        14.803194           1541.367887     
10              GSC2         16 Jul 2025 15:27:36.529     203.324474        15.051113           1528.490084     
10              GSC2         16 Jul 2025 15:27:41.529     202.051549        15.290116           1516.243655     
10              GSC2         16 Jul 2025 15:27:46.529     200.755615        15.519484           1504.644181     
10              GSC2         16 Jul 2025 15:27:51.529     199.437319        15.738491           1493.707044     
10              GSC2         16 Jul 2025 15:27:56.529     198.097435        15.946407           1483.447291     
10              GSC2         16 Jul 2025 15:28:01.529     196.736851        16.142512           1473.879383     
10              GSC2         16 Jul 2025 15:28:06.529     195.356547        16.326100           1465.017000     
10              GSC2         16 Jul 2025 15:28:11.529     193.957638        16.496485           1456.873262     
10              GSC2         16 Jul 2025 15:28:16.529     192.541368        16.653004           1449.460581     
10              GSC2         16 Jul 2025 15:28:21.529     191.109091        16.795030           1442.790452     
10              GSC2         16 Jul 2025 15:28:26.529     189.662242        16.921981           1436.873299     
10              GSC2         16 Jul 2025 15:28:31.529     188.202377        17.033318           1431.718636     
10              GSC2         16 Jul 2025 15:28:36.529     186.731157        17.128561           1427.334913     
10              GSC2         16 Jul 2025 15:28:41.529     185.250326        17.207288           1423.729385     
10              GSC2         16 Jul 2025 15:28:46.529     183.761671        17.269147           1420.908022     
10              GSC2         16 Jul 2025 15:28:51.529     182.267057        17.313858           1418.875597     
10              GSC2         16 Jul 2025 15:28:56.529     180.768413        17.341215           1417.635591     
10              GSC2         16 Jul 2025 15:29:01.529     179.267691        17.351091           1417.190115     
10              GSC2         16 Jul 2025 15:29:06.529     177.766834        17.343440           1417.539924     
10              GSC2         16 Jul 2025 15:29:11.529     176.267806        17.318298           1418.684447     
10              GSC2         16 Jul 2025 15:29:16.529     174.772566        17.275781           1420.621740     
10              GSC2         16 Jul 2025 15:29:21.529     173.283043        17.216085           1423.348500     
10              GSC2         16 Jul 2025 15:29:26.529     171.801091        17.139480           1426.860164     
10              GSC2         16 Jul 2025 15:29:31.529     170.328525        17.046310           1431.150893     
10              GSC2         16 Jul 2025 15:29:36.529     168.867101        16.936987           1436.213573     
10              GSC2         16 Jul 2025 15:29:41.529     167.418490        16.811986           1442.039912     
10              GSC2         16 Jul 2025 15:29:46.529     165.984241        16.671836           1448.620617     
10              GSC2         16 Jul 2025 15:29:51.529     164.565821        16.517114           1455.945322     
10              GSC2         16 Jul 2025 15:29:56.529     163.164603        16.348445           1464.002624     
10              GSC2         16 Jul 2025 15:30:01.529     161.781841        16.166485           1472.780247     
10              GSC2         16 Jul 2025 15:30:06.529     160.418649        15.971916           1482.265275     
10              GSC2         16 Jul 2025 15:30:11.529     159.076039        15.765444           1492.444012     
10              GSC2         16 Jul 2025 15:30:16.529     157.754918        15.547789           1503.302033     
10              GSC2         16 Jul 2025 15:30:21.529     156.456071        15.319679           1514.824391     
10              GSC2         16 Jul 2025 15:30:26.529     155.180145        15.081838           1526.995895     
10              GSC2         16 Jul 2025 15:30:31.529     153.927691        14.834988           1539.800875     
10              GSC2         16 Jul 2025 15:30:36.529     152.699166        14.579845           1553.223239     
10              GSC2         16 Jul 2025 15:30:41.529     151.494920        14.317110           1567.246708     
10              GSC2         16 Jul 2025 15:30:46.529     150.315184        14.047461           1581.855106     
10              GSC2         16 Jul 2025 15:30:51.529     149.160114        13.771557           1597.032049     
10              GSC2         16 Jul 2025 15:30:56.529     148.029796        13.490036           1612.760978     
10              GSC2         16 Jul 2025 15:31:01.529     146.924230        13.203511           1629.025416     
10              GSC2         16 Jul 2025 15:31:06.529     145.843329        12.912559           1645.809273     
10              GSC2         16 Jul 2025 15:31:11.529     144.786955        12.617732           1663.096431     
10              GSC2         16 Jul 2025 15:31:16.529     143.754921        12.319556           1680.870781     
10              GSC2         16 Jul 2025 15:31:21.529     142.746986        12.018525           1699.116488     
10              GSC2         16 Jul 2025 15:31:26.529     141.762844        11.715096           1717.818288     
10              GSC2         16 Jul 2025 15:31:31.529     140.802164        11.409701           1736.961009     
10              GSC2         16 Jul 2025 15:31:36.529     139.864588        11.102745           1756.529594     
10              GSC2         16 Jul 2025 15:31:41.529     138.949726        10.794602           1776.509368     
10              GSC2         16 Jul 2025 15:31:46.529     138.057145        10.485614           1796.886350     
10              GSC2         16 Jul 2025 15:31:51.529     137.186406        10.176099           1817.646697     
10              GSC2         16 Jul 2025 15:31:56.529     136.337059        9.866350            1838.776730     
10              GSC2         16 Jul 2025 15:32:01.529     135.508639        9.556638            1860.263198     
10              GSC2         16 Jul 2025 15:32:06.529     134.700655        9.247201            1882.093611     
10              GSC2         16 Jul 2025 15:32:11.529     133.912623        8.938261            1904.255619     
10              GSC2         16 Jul 2025 15:32:16.529     133.144058        8.630021            1926.737036     
10              GSC2         16 Jul 2025 15:32:21.529     132.394474        8.322663            1949.526121     
10              GSC2         16 Jul 2025 15:32:26.529     131.663368        8.016345            1972.611907     
10              GSC2         16 Jul 2025 15:32:31.529     130.950252        7.711213            1995.983549     
10              GSC2         16 Jul 2025 15:32:36.529     130.254645        7.407398            2019.630338     
10              GSC2         16 Jul 2025 15:32:41.529     129.576072        7.105016            2043.541995     
10              GSC2         16 Jul 2025 15:32:46.529     128.914047        6.804163            2067.709011     
10              GSC2         16 Jul 2025 15:32:51.529     128.268105        6.504927            2092.121960     
10              GSC2         16 Jul 2025 15:32:56.529     127.637791        6.207387            2116.771516     
10              GSC2         16 Jul 2025 15:33:01.529     127.022659        5.911609            2141.648742     
10              GSC2         16 Jul 2025 15:33:06.529     126.422258        5.617645            2166.745473     
10              GSC2         16 Jul 2025 15:33:11.529     125.836157        5.325541            2192.053565     
10              GSC2         16 Jul 2025 15:33:16.529     125.263940        5.035338            2217.564931     
10              GSC2         16 Jul 2025 15:33:17.140     125.194933        5.000000            2220.696641     

11              GSC2         16 Jul 2025 17:07:10.929     233.546058        5.000000            2220.397261     
11              GSC2         16 Jul 2025 17:07:15.929     233.043818        5.309596            2193.149376     
11              GSC2         16 Jul 2025 17:07:20.929     232.528566        5.622174            2166.062756     
11              GSC2         16 Jul 2025 17:07:25.929     231.999835        5.937761            2139.143924     
11              GSC2         16 Jul 2025 17:07:30.929     231.457147        6.256379            2112.399928     
11              GSC2         16 Jul 2025 17:07:35.929     230.900011        6.578041            2085.838452     
11              GSC2         16 Jul 2025 17:07:40.929     230.327920        6.902751            2059.467442     
11              GSC2         16 Jul 2025 17:07:45.929     229.740337        7.230515            2033.294695     
11              GSC2         16 Jul 2025 17:07:50.929     229.136713        7.561325            2007.328576     
11              GSC2         16 Jul 2025 17:07:55.929     228.516486        7.895163            1981.578148     
11              GSC2         16 Jul 2025 17:08:00.929     227.879076        8.231998            1956.052786     
11              GSC2         16 Jul 2025 17:08:05.929     227.223875        8.571794            1930.761788     
11              GSC2         16 Jul 2025 17:08:10.929     226.550259        8.914501            1905.715075     
