Target: SAT

Pass Number     Observer     Time (UTCGregorian)          Azimuth (deg)     Elevation (deg)     Range (km)      
7               GSC2         16 Jul 2025 11:36:37.804     125.705818        9.876303            1837.804808     
7               GSC2         16 Jul 2025 11:36:42.804     125.188653        9.467024            1866.261804     
7               GSC2         16 Jul 2025 11:36:47.804     124.688147        9.064398            1894.878186     
7               GSC2         16 Jul 2025 11:36:52.804     124.203551        8.668250            1923.646015     
7               GSC2         16 Jul 2025 11:36:57.804     123.734160        8.278409            1952.557575     
7               GSC2         16 Jul 2025 11:37:02.804     123.279298        7.894699            1981.605773     
7               GSC2         16 Jul 2025 11:37:07.804     122.838323        7.516943            2010.784365     
7               GSC2         16 Jul 2025 11:37:12.804     122.410633        7.144970            2040.086911     
7               GSC2         16 Jul 2025 11:37:17.804     121.995657        6.778616            2069.507106     
7               GSC2         16 Jul 2025 11:37:22.804     121.592853        6.417716            2099.039190     
7               GSC2         16 Jul 2025 11:37:27.804     121.201702        6.062103            2128.678177     
7               GSC2         16 Jul 2025 11:37:32.804     120.821716        5.711619            2158.418804     
7               GSC2         16 Jul 2025 11:37:37.804     120.452434        5.366113            2188.255871     
7               GSC2         16 Jul 2025 11:37:42.804     120.093419        5.025435            2218.184664     
7               GSC2         16 Jul 2025 11:37:43.180     120.066817        5.000000            2220.439513     

8               GSC2         16 Jul 2025 13:10:52.954     243.643865        5.000000            2220.207606     
8               GSC2         16 Jul 2025 13:10:57.954     243.133577        5.307586            2193.139282     
8               GSC2         16 Jul 2025 13:11:02.954     242.610128        5.618029            2166.237468     
8               GSC2         16 Jul 2025 13:11:07.954     242.073054        5.931351            2139.508784     
8               GSC2         16 Jul 2025 13:11:12.954     241.521881        6.247562            2112.960610     
8               GSC2         16 Jul 2025 13:11:17.954     240.956127        6.566665            2086.600774     
8               GSC2         16 Jul 2025 13:11:22.954     240.375284        6.888659            2060.437197     
8               GSC2         16 Jul 2025 13:11:27.954     239.778819        7.213540            2034.477786     
8               GSC2         16 Jul 2025 13:11:32.954     239.166196        7.541287            2008.731248     
8               GSC2         16 Jul 2025 13:11:37.954     238.536861        7.871871            1983.206768     
8               GSC2         16 Jul 2025 13:11:42.954     237.890241        8.205252            1957.913714     
8               GSC2         16 Jul 2025 13:11:47.954     237.225736        8.541382            1932.861488     
8               GSC2         16 Jul 2025 13:11:52.954     236.542740        8.880196            1908.060340     
8               GSC2         16 Jul 2025 13:11:57.954     235.840639        9.221611            1883.521049     
8               GSC2         16 Jul 2025 13:12:02.954     235.118795        9.565528            1859.254641     
8               GSC2         16 Jul 2025 13:12:07.954     234.376546        9.911838            1835.272247     
8               GSC2         16 Jul 2025 13:12:12.954     233.613232        10.260402           1811.585867     
8               GSC2         16 Jul 2025 13:12:17.954     232.828185        10.611060           1788.208100     
8               GSC2         16 Jul 2025 13:12:22.954     232.020723        10.963629           1765.151821     
8               GSC2         16 Jul 2025 13:12:27.954     231.190142        11.317905           1742.430082     
8               GSC2         16 Jul 2025 13:12:32.954     230.335753        11.673650           1720.056836     
8               GSC2         16 Jul 2025 13:12:37.954     229.456867        12.030593           1698.046635     
8               GSC2         16 Jul 2025 13:12:42.954     228.552792        12.388430           1676.414354     
8               GSC2         16 Jul 2025 13:12:47.954     227.622829        12.746832           1655.175087     
8               GSC2         16 Jul 2025 13:12:52.954     226.666307        13.105421           1634.344805     
8               GSC2         16 Jul 2025 13:12:57.954     225.682576        13.463780           1613.940062     
8               GSC2         16 Jul 2025 13:13:02.954     224.671002        13.821450           1593.977729     
8               GSC2         16 Jul 2025 13:13:07.954     223.630965        14.177934           1574.474897     
8               GSC2         16 Jul 2025 13:13:12.954     222.561899        14.532683           1555.449442     
8               GSC2         16 Jul 2025 13:13:17.954     221.463290        14.885096           1536.919745     
8               GSC2         16 Jul 2025 13:13:22.954     220.334670        15.234528           1518.904425     
8               GSC2         16 Jul 2025 13:13:27.954     219.175615        15.580287           1501.422237     
8               GSC2         16 Jul 2025 13:13:32.954     217.985796        15.921624           1484.492549     
8               GSC2         16 Jul 2025 13:13:37.954     216.764974        16.257741           1468.135047     
8               GSC2         16 Jul 2025 13:13:42.954     215.512998        16.587792           1452.369479     
8               GSC2         16 Jul 2025 13:13:47.954     214.229802        16.910888           1437.215541     
8               GSC2         16 Jul 2025 13:13:52.954     212.915463        17.226093           1422.693233     
8               GSC2         16 Jul 2025 13:13:57.954     211.570197        17.532426           1408.822577     
8               GSC2         16 Jul 2025 13:14:02.954     210.194349        17.828876           1395.623353     
8               GSC2         16 Jul 2025 13:14:07.954     208.788397        18.114407           1383.114960     
8               GSC2         16 Jul 2025 13:14:12.954     207.353006        18.387956           1371.316683     
8               GSC2         16 Jul 2025 13:14:17.954     205.889022        18.648447           1360.247387     
8               GSC2         16 Jul 2025 13:14:22.954     204.397458        18.894803           1349.925281     
8               GSC2         16 Jul 2025 13:14:27.954     202.879488        19.125957           1340.367770     
8               GSC2         16 Jul 2025 13:14:32.954     201.336499        19.340861           1331.591606     
8               GSC2         16 Jul 2025 13:14:37.954     199.770077        19.538496           1323.612613     
8               GSC2         16 Jul 2025 13:14:42.954     198.181978        19.717891           1316.445475     
8               GSC2         16 Jul 2025 13:14:47.954     196.574113        19.878135           1310.103621     
8               GSC2         16 Jul 2025 13:14:52.954     194.948593        20.018389           1304.599284     
8               GSC2         16 Jul 2025 13:14:57.954     193.307694        20.137894           1299.943261     
8               GSC2         16 Jul 2025 13:15:02.954     191.653821        20.235993           1296.144795     
8               GSC2         16 Jul 2025 13:15:07.954     189.989476        20.312136           1293.211510     
8               GSC2         16 Jul 2025 13:15:12.954     188.317293        20.365887           1291.149394     
8               GSC2         16 Jul 2025 13:15:17.954     186.639991        20.396936           1289.962667     
8               GSC2         16 Jul 2025 13:15:22.954     184.960327        20.405103           1289.653751     
8               GSC2         16 Jul 2025 13:15:27.954     183.281055        20.390340           1290.223300     
8               GSC2         16 Jul 2025 13:15:32.954     181.604957        20.352735           1291.670141     
8               GSC2         16 Jul 2025 13:15:37.954     179.934790        20.292506           1293.991252     
8               GSC2         16 Jul 2025 13:15:42.954     178.273240        20.210002           1297.181852     
8               GSC2         16 Jul 2025 13:15:47.954     176.622883        20.105691           1301.235526     
8               GSC2         16 Jul 2025 13:15:52.954     174.986216        19.980156           1306.144122     
8               GSC2         16 Jul 2025 13:15:57.954     173.365619        19.834088           1311.897848     
8               GSC2         16 Jul 2025 13:16:02.954     171.763308        19.668270           1318.485459     
8               GSC2         16 Jul 2025 13:16:07.954     170.181316        19.483560           1325.894467     
8               GSC2         16 Jul 2025 13:16:12.954     168.621531        19.280891           1334.110971     
8               GSC2         16 Jul 2025 13:16:17.954     167.085668        19.061251           1343.119843     
8               GSC2         16 Jul 2025 13:16:22.954     165.575242        18.825666           1352.904987     
8               GSC2         16 Jul 2025 13:16:27.954     164.091559        18.575191           1363.449592     
8               GSC2         16 Jul 2025 13:16:32.954     162.635766        18.310897           1374.735875     
8               GSC2         16 Jul 2025 13:16:37.954     161.208834        18.033865           1386.745313     
8               GSC2         16 Jul 2025 13:16:42.954     159.811542        17.745165           1399.458945     
8               GSC2         16 Jul 2025 13:16:47.954     158.444483        17.445851           1412.857625     
8               GSC2         16 Jul 2025 13:16:52.954     157.108115        17.136955           1426.921665     
8               GSC2         16 Jul 2025 13:16:57.954     155.802749        16.819482           1441.631086     
8               GSC2         16 Jul 2025 13:17:02.954     154.528550        16.494397           1456.965923     
8               GSC2         16 Jul 2025 13:17:07.954     153.285535        16.162620           1472.906477     
8               GSC2         16 Jul 2025 13:17:12.954     152.073629        15.825030           1489.432833     
8               GSC2         16 Jul 2025 13:17:17.954     150.892661        15.482463           1506.525124     
8               GSC2         16 Jul 2025 13:17:22.954     149.742356        15.135699           1524.163832     
8               GSC2         16 Jul 2025 13:17:27.954     148.622340        14.785466           1542.330013     
8               GSC2         16 Jul 2025 13:17:32.954     147.532192        14.432447           1561.004723     
8               GSC2         16 Jul 2025 13:17:37.954     146.471435        14.077276           1580.169268     
8               GSC2         16 Jul 2025 13:17:42.954     145.439531        13.720536           1599.805516     
8               GSC2         16 Jul 2025 13:17:47.954     144.435884        13.362755           1619.896090     
8               GSC2         16 Jul 2025 13:17:52.954     143.459883        13.004426           1640.423711     
8               GSC2         16 Jul 2025 13:17:57.954     142.510895        12.645995           1661.371453     
8               GSC2         16 Jul 2025 13:18:02.954     141.588256        12.287866           1682.723052     
8               GSC2         16 Jul 2025 13:18:07.954     140.691275        11.930397           1704.463084     
8               GSC2         16 Jul 2025 13:18:12.954     139.819266        11.573916           1726.576245     
8               GSC2         16 Jul 2025 13:18:17.954     138.971543        11.218718           1749.047602     
8               GSC2         16 Jul 2025 13:18:22.954     138.147411        10.865060           1771.862912     
8               GSC2         16 Jul 2025 13:18:27.954     137.346165        10.513168           1795.008798     
8               GSC2         16 Jul 2025 13:18:32.954     136.567120        10.163243           1818.471957     
8               GSC2         16 Jul 2025 13:18:37.954     135.809600        9.815464            1842.239447     
8               GSC2         16 Jul 2025 13:18:42.954     135.072936        9.469981            1866.298994     
8               GSC2         16 Jul 2025 13:18:47.954     134.356456        9.126921            1890.639165     
8               GSC2         16 Jul 2025 13:18:52.954     133.659517        8.786394            1915.248550     
8               GSC2         16 Jul 2025 13:18:57.954     132.981492        8.448496            1940.116044     
8               GSC2         16 Jul 2025 13:19:02.954     132.321762        8.113302            1965.231176     
8               GSC2         16 Jul 2025 13:19:07.954     131.679717        7.780868            1990.584272     
8               GSC2         16 Jul 2025 13:19:12.954     131.054772        7.451245            2016.165618     
8               GSC2         16 Jul 2025 13:19:17.954     130.446364        7.124470            2041.965742     
8               GSC2         16 Jul 2025 13:19:22.954     129.853941        6.800569            2067.975757     
8               GSC2         16 Jul 2025 13:19:27.954     129.276958        6.479552            2094.187531     
8               GSC2         16 Jul 2025 13:19:32.954     128.714900        6.161428            2120.592820     
8               GSC2         16 Jul 2025 13:19:37.954     128.167269        5.846198            2147.183564     
8               GSC2         16 Jul 2025 13:19:42.954     127.633580        5.533855            2173.952235     
8               GSC2         16 Jul 2025 13:19:47.954     127.113358        5.224381            2200.892026     
8               GSC2         16 Jul 2025 13:19:51.609     126.741399        5.000000            2220.685797     

9               GSC2         16 Jul 2025 14:53:47.730     234.360210        5.000000            2220.421805     
9               GSC2         16 Jul 2025 14:53:52.730     233.788683        5.289627            2194.920996     
9               GSC2         16 Jul 2025 14:53:57.730     233.203321        5.581139            2169.623308     
9               GSC2         16 Jul 2025 14:54:02.730     232.603706        5.874499            2144.536624     
9               GSC2         16 Jul 2025 14:54:07.730     231.989401        6.169664            2119.668756     
9               GSC2         16 Jul 2025 14:54:12.730     231.359968        6.466578            2095.028236     
9               GSC2         16 Jul 2025 14:54:17.730     230.714965        6.765173            2070.624054     
9               GSC2         16 Jul 2025 14:54:22.730     230.053938        7.065373            2046.465338     
9               GSC2         16 Jul 2025 14:54:27.730     229.376411        7.367095            2022.561187     
9               GSC2         16 Jul 2025 14:54:32.730     228.681915        7.670237            1998.921449     
9               GSC2         16 Jul 2025 14:54:37.730     227.969978        7.974685            1975.556458     
9               GSC2         16 Jul 2025 14:54:42.730     227.240120        8.280308            1952.476714     
9               GSC2         16 Jul 2025 14:54:47.730     226.491843        8.586968            1929.692747     
9               GSC2         16 Jul 2025 14:54:52.730     225.724661        8.894501            1907.215836     
9               GSC2         16 Jul 2025 14:54:57.730     224.938092        9.202725            1885.057767     
9               GSC2         16 Jul 2025 14:55:02.730     224.131650        9.511442            1863.230519     
9               GSC2         16 Jul 2025 14:55:07.730     223.304841        9.820434            1841.746129     
9               GSC2         16 Jul 2025 14:55:12.730     222.457191        10.129460           1820.617390     
9               GSC2         16 Jul 2025 14:55:17.730     221.588241        10.438252           1799.857560     
9               GSC2         16 Jul 2025 14:55:22.730     220.697538        10.746518           1779.480130     
9               GSC2         16 Jul 2025 14:55:27.730     219.784631        11.053948           1759.498637     
9               GSC2         16 Jul 2025 14:55:32.730     218.849106        11.360199           1739.927329     
9               GSC2         16 Jul 2025 14:55:37.730     217.890577        11.664897           1720.780895     
9               GSC2         16 Jul 2025 14:55:42.730     216.908682        11.967643           1702.074190     
9               GSC2         16 Jul 2025 14:55:47.730     215.903076        12.268012           1683.822107     
9               GSC2         16 Jul 2025 14:55:52.730     214.873472        12.565547           1666.040149     
9               GSC2         16 Jul 2025 14:55:57.730     213.819632        12.859754           1648.744147     
9               GSC2         16 Jul 2025 14:56:02.730     212.741362        13.150117           1631.950022     
9               GSC2         16 Jul 2025 14:56:07.730     211.638509        13.436089           1615.673640     
9               GSC2         16 Jul 2025 14:56:12.730     210.511000        13.717094           1599.931302     
9               GSC2         16 Jul 2025 14:56:17.730     209.358840        13.992524           1584.739471     
9               GSC2         16 Jul 2025 14:56:22.730     208.182101        14.261747           1570.114538     
9               GSC2         16 Jul 2025 14:56:27.730     206.980920        14.524111           1556.072678     
9               GSC2         16 Jul 2025 14:56:32.730     205.755544        14.778941           1542.630243     
9               GSC2         16 Jul 2025 14:56:37.730     204.506320        15.025539           1529.803505     
9               GSC2         16 Jul 2025 14:56:42.730     203.233691        15.263197           1517.608421     
9               GSC2         16 Jul 2025 14:56:47.730     201.938183        15.491200           1506.060493     
9               GSC2         16 Jul 2025 14:56:52.730     200.620455        15.708824           1495.175075     
9               GSC2         16 Jul 2025 14:56:57.730     199.281286        15.915347           1484.967117     
9               GSC2         16 Jul 2025 14:57:02.730     197.921563        16.110051           1475.450950     
9               GSC2         16 Jul 2025 14:57:07.730     196.542271        16.292239           1466.640166     
9               GSC2         16 Jul 2025 14:57:12.730     195.144531        16.461229           1458.547828     
9               GSC2         16 Jul 2025 14:57:17.730     193.729590        16.616364           1451.186237     
9               GSC2         16 Jul 2025 14:57:22.730     192.298798        16.757025           1444.566756     
9               GSC2         16 Jul 2025 14:57:27.730     190.853588        16.882635           1438.699719     
9               GSC2         16 Jul 2025 14:57:32.730     189.395519        16.992665           1433.594556     
9               GSC2         16 Jul 2025 14:57:37.730     187.926251        17.086639           1429.259612     
9               GSC2         16 Jul 2025 14:57:42.730     186.447517        17.164142           1425.702019     
9               GSC2         16 Jul 2025 14:57:47.730     184.961098        17.224831           1422.927659     
9               GSC2         16 Jul 2025 14:57:52.730     183.468858        17.268429           1420.941223     
9               GSC2         16 Jul 2025 14:57:57.730     181.972717        17.294738           1419.746091     
9               GSC2         16 Jul 2025 14:58:02.730     180.474614        17.303635           1419.344279     
9               GSC2         16 Jul 2025 14:58:07.730     178.976479        17.295081           1419.736478     
9               GSC2         16 Jul 2025 14:58:12.730     177.480271        17.269114           1420.922039     
9               GSC2         16 Jul 2025 14:58:17.730     175.987939        17.225854           1422.898940     
9               GSC2         16 Jul 2025 14:58:22.730     174.501393        17.165499           1425.663824     
9               GSC2         16 Jul 2025 14:58:27.730     173.022473        17.088323           1429.212092     
9               GSC2         16 Jul 2025 14:58:32.730     171.552986        16.994669           1433.537845     
9               GSC2         16 Jul 2025 14:58:37.730     170.094678        16.884951           1438.633923     
9               GSC2         16 Jul 2025 14:58:42.730     168.649200        16.759642           1444.492024     
9               GSC2         16 Jul 2025 14:58:47.730     167.218087        16.619270           1451.102852     
9               GSC2         16 Jul 2025 14:58:52.730     165.802800        16.464413           1458.456003     
9               GSC2         16 Jul 2025 14:58:57.730     164.404701        16.295690           1466.540061     
9               GSC2         16 Jul 2025 14:59:02.730     163.025028        16.113756           1475.342778     
9               GSC2         16 Jul 2025 14:59:07.730     161.664884        15.919289           1484.851270     
9               GSC2         16 Jul 2025 14:59:12.730     160.325276        15.712991           1495.051821     
9               GSC2         16 Jul 2025 14:59:17.730     159.007104        15.495578           1505.930017     
9               GSC2         16 Jul 2025 14:59:22.730     157.711141        15.267774           1517.470977     
9               GSC2         16 Jul 2025 14:59:27.730     156.438025        15.030296           1529.659565     
9               GSC2         16 Jul 2025 14:59:32.730     155.188307        14.783865           1542.480098     
9               GSC2         16 Jul 2025 14:59:37.730     153.962439        14.529191           1555.916517     
9               GSC2         16 Jul 2025 14:59:42.730     152.760764        14.266969           1569.952629     
9               GSC2         16 Jul 2025 14:59:47.730     151.583507        13.997872           1584.572334     
9               GSC2         16 Jul 2025 14:59:52.730     150.430829        13.722556           1599.759230     
9               GSC2         16 Jul 2025 14:59:57.730     149.302811        13.441656           1615.496804     
9               GSC2         16 Jul 2025 15:00:02.730     148.199452        13.155777           1631.768681     
9               GSC2         16 Jul 2025 15:00:07.730     147.120662        12.865493           1648.558846     
9               GSC2         16 Jul 2025 15:00:12.730     146.066306        12.571354           1665.851166     
9               GSC2         16 Jul 2025 15:00:17.730     145.036200        12.273881           1683.629575     
9               GSC2         16 Jul 2025 15:00:22.730     144.030099        11.973565           1701.878347     
9               GSC2         16 Jul 2025 15:00:27.730     143.047699        11.670859           1720.582296     
9               GSC2         16 Jul 2025 15:00:32.730     142.088674        11.366194           1739.726221     
9               GSC2         16 Jul 2025 15:00:37.730     141.152668        11.059972           1759.295107     
9               GSC2         16 Jul 2025 15:00:42.730     140.239289        10.752564           1779.274388     
9               GSC2         16 Jul 2025 15:00:47.730     139.348108        10.444309           1799.650158     
9               GSC2         16 Jul 2025 15:00:52.730     138.478691        10.135524           1820.408532     
9               GSC2         16 Jul 2025 15:00:57.730     137.630590        9.826502            1841.535864     
9               GSC2         16 Jul 2025 15:01:02.730     136.803340        9.517509            1863.019019     
9               GSC2         16 Jul 2025 15:01:07.730     135.996454        9.208784            1884.845569     
9               GSC2         16 Jul 2025 15:01:12.730     135.209451        8.900547            1907.003112     
9               GSC2         16 Jul 2025 15:01:17.730     134.441852        8.593001            1929.479490     
9               GSC2         16 Jul 2025 15:01:22.730     133.693168        8.286326            1952.263071     
9               GSC2         16 Jul 2025 15:01:27.730     132.962900        7.980680            1975.342946     
9               GSC2         16 Jul 2025 15:01:32.730     132.250564        7.676208            1998.708207     
9               GSC2         16 Jul 2025 15:01:37.730     131.555685        7.373042            2022.348163     
9               GSC2         16 Jul 2025 15:01:42.730     130.877784        7.071295            2046.252644     
9               GSC2         16 Jul 2025 15:01:47.730     130.216380        6.771064            2070.412194     
9               GSC2         16 Jul 2025 15:01:52.730     129.571011        6.472438            2094.817310     
9               GSC2         16 Jul 2025 15:01:57.730     128.941227        6.175494            2119.458679     
9               GSC2         16 Jul 2025 15:02:02.730     128.326578        5.880299            2144.327475     
9               GSC2         16 Jul 2025 15:02:07.730     127.726619        5.586903            2169.415573     
9               GSC2         16 Jul 2025 15:02:12.730     127.140921        5.295355            2194.714749     
9               GSC2         16 Jul 2025 15:02:17.730     126.569070        5.005696            2220.216926     
9               GSC2         16 Jul 2025 15:02:17.829     126.557924        5.000000            2220.722061     

10              GSC2         16 Jul 2025 16:36:18.692     232.709092        5.000000            2220.425520     
10              GSC2         16 Jul 2025 16:36:23.692     232.179711        5.302221            2193.822369     
10              GSC2         16 Jul 2025 16:36:28.692     231.636941        5.607014            2167.395746     
10              GSC2         16 Jul 2025 16:36:33.692     231.080336        5.914381            2141.153074     
10              GSC2         16 Jul 2025 16:36:38.692     230.509438        6.224310            2115.102124     
10              GSC2         16 Jul 2025 16:36:43.692     229.923768        6.536790            2089.250700     
10              GSC2         16 Jul 2025 16:36:48.692     229.322828        6.851804            2063.606662     
10              GSC2         16 Jul 2025 16:36:53.692     228.706114        7.169320            2038.178695     
10              GSC2         16 Jul 2025 16:36:58.692     228.073111        7.489294            2012.975887     
10              GSC2         16 Jul 2025 16:37:03.692     227.423282        7.811678            1988.007412     
10              GSC2         16 Jul 2025 16:37:08.692     226.756070        8.136411            1963.282562     
10              GSC2         16 Jul 2025 16:37:13.692     226.070917        8.463417            1938.811476     
10              GSC2         16 Jul 2025 16:37:18.692     225.367255        8.792600            1914.604765     
10              GSC2         16 Jul 2025 16:37:23.692     224.644497        9.123856            1890.673159     
10              GSC2         16 Jul 2025 16:37:28.692     223.902038        9.457063            1867.027584     
10              GSC2         16 Jul 2025 16:37:33.692     223.139276        9.792076            1843.679825     
10              GSC2         16 Jul 2025 16:37:38.692     222.355605        10.128729           1820.642179     
10              GSC2         16 Jul 2025 16:37:43.692     221.550408        10.466833           1797.927125     
10              GSC2         16 Jul 2025 16:37:48.692     220.723051        10.806184           1775.547358     
10              GSC2         16 Jul 2025 16:37:53.692     219.872918        11.146540           1753.516467     
10              GSC2         16 Jul 2025 16:37:58.692     218.999398        11.487633           1731.848557     
10              GSC2         16 Jul 2025 16:38:03.692     218.101875        11.829169           1710.557949     
10              GSC2         16 Jul 2025 16:38:08.692     217.179735        12.170822           1689.659201     
10              GSC2         16 Jul 2025 16:38:13.692     216.232393        12.512230           1669.167733     
10              GSC2         16 Jul 2025 16:38:18.692     215.259289        12.852992           1649.099469     
10              GSC2         16 Jul 2025 16:38:23.692     214.259876        13.192673           1629.470527     
10              GSC2         16 Jul 2025 16:38:28.692     213.233626        13.530803           1610.297252     
10              GSC2         16 Jul 2025 16:38:33.692     212.180069        13.866865           1591.596754     
10              GSC2         16 Jul 2025 16:38:38.692     211.098781        14.200299           1573.386572     
10              GSC2         16 Jul 2025 16:38:43.692     209.989387        14.530505           1555.684444     
10              GSC2         16 Jul 2025 16:38:48.692     208.851556        14.856845           1538.508206     
10              GSC2         16 Jul 2025 16:38:53.692     207.685025        15.178638           1521.875903     
10              GSC2         16 Jul 2025 16:38:58.692     206.489624        15.495157           1505.806096     
10              GSC2         16 Jul 2025 16:39:03.692     205.265294        15.805628           1490.317737     
10              GSC2         16 Jul 2025 16:39:08.692     204.012031        16.109248           1475.429319     
10              GSC2         16 Jul 2025 16:39:13.692     202.729988        16.405170           1461.159959     
10              GSC2         16 Jul 2025 16:39:18.692     201.419393        16.692522           1447.528172     
10              GSC2         16 Jul 2025 16:39:23.692     200.080598        16.970405           1434.552309     
10              GSC2         16 Jul 2025 16:39:28.692     198.714100        17.237895           1422.250651     
10              GSC2         16 Jul 2025 16:39:33.692     197.320551        17.494052           1410.641280     
10              GSC2         16 Jul 2025 16:39:38.692     195.900760        17.737924           1399.741852     
10              GSC2         16 Jul 2025 16:39:43.692     194.455676        17.968564           1389.569332     
10              GSC2         16 Jul 2025 16:39:48.692     192.986392        18.185036           1380.139938     
10              GSC2         16 Jul 2025 16:39:53.692     191.494188        18.386419           1371.469342     
10              GSC2         16 Jul 2025 16:39:58.692     189.980511        18.571820           1363.572347     
10              GSC2         16 Jul 2025 16:40:03.692     188.446950        18.740391           1356.462653     
10              GSC2         16 Jul 2025 16:40:08.692     186.895233        18.891333           1350.152799     
10              GSC2         16 Jul 2025 16:40:13.692     185.327258        19.023910           1344.654291     
10              GSC2         16 Jul 2025 16:40:18.692     183.745065        19.137456           1339.977334     
10              GSC2         16 Jul 2025 16:40:23.692     182.150799        19.231388           1336.130666     
10              GSC2         16 Jul 2025 16:40:28.692     180.546694        19.305219           1333.121532     
10              GSC2         16 Jul 2025 16:40:33.692     178.935101        19.358554           1330.955756     
10              GSC2         16 Jul 2025 16:40:38.692     177.318445        19.391109           1329.637559     
10              GSC2         16 Jul 2025 16:40:43.692     175.699179        19.402706           1329.169493     
10              GSC2         16 Jul 2025 16:40:48.692     174.079763        19.393282           1329.552469     
10              GSC2         16 Jul 2025 16:40:53.692     172.462692        19.362888           1330.785785     
10              GSC2         16 Jul 2025 16:40:58.692     170.850439        19.311688           1332.867066     
10              GSC2         16 Jul 2025 16:41:03.692     169.245417        19.239956           1335.792296     
10              GSC2         16 Jul 2025 16:41:08.692     167.649958        19.148071           1339.555913     
10              GSC2         16 Jul 2025 16:41:13.692     166.066335        19.036515           1344.150800     
10              GSC2         16 Jul 2025 16:41:18.692     164.496724        18.905859           1349.568336     
10              GSC2         16 Jul 2025 16:41:23.692     162.943160        18.756761           1355.798528     
10              GSC2         16 Jul 2025 16:41:28.692     161.407533        18.589946           1362.830151     
10              GSC2         16 Jul 2025 16:41:33.692     159.891613        18.406209           1370.650694     
10              GSC2         16 Jul 2025 16:41:38.692     158.397024        18.206396           1379.246493     
10              GSC2         16 Jul 2025 16:41:43.692     156.925214        17.991394           1388.602948     
10              GSC2         16 Jul 2025 16:41:48.692     155.477456        17.762116           1398.704669     
10              GSC2         16 Jul 2025 16:41:53.692     154.054887        17.519502           1409.535357     
10              GSC2         16 Jul 2025 16:41:58.692     152.658490        17.264501           1421.078001     
10              GSC2         16 Jul 2025 16:42:03.692     151.289075        16.998062           1433.315122     
10              GSC2         16 Jul 2025 16:42:08.692     149.947285        16.721123           1446.228930     
10              GSC2         16 Jul 2025 16:42:13.692     148.633649        16.434611           1459.801103     
10              GSC2         16 Jul 2025 16:42:18.692     147.348559        16.139434           1474.013015     
10              GSC2         16 Jul 2025 16:42:23.692     146.092266        15.836470           1488.846005     
10              GSC2         16 Jul 2025 16:42:28.692     144.864890        15.526560           1504.281502     
10              GSC2         16 Jul 2025 16:42:33.692     143.666466        15.210517           1520.300712     
10              GSC2         16 Jul 2025 16:42:38.692     142.496932        14.889116           1536.884856     
10              GSC2         16 Jul 2025 16:42:43.692     141.356123        14.563088           1554.015455     
10              GSC2         16 Jul 2025 16:42:48.692     140.243785        14.233116           1571.674406     
10              GSC2         16 Jul 2025 16:42:53.692     139.159612        13.899852           1589.843591     
10              GSC2         16 Jul 2025 16:42:58.692     138.103242        13.563901           1608.505121     
10              GSC2         16 Jul 2025 16:43:03.692     137.074244        13.225824           1627.641616     
10              GSC2         16 Jul 2025 16:43:08.692     136.072133        12.886136           1647.236263     
10              GSC2         16 Jul 2025 16:43:13.692     135.096406        12.545318           1667.272336     
10              GSC2         16 Jul 2025 16:43:18.692     134.146529        12.203813           1687.733447     
10              GSC2         16 Jul 2025 16:43:23.692     133.221932        11.862022           1708.603839     
10              GSC2         16 Jul 2025 16:43:28.692     132.322017        11.520307           1729.868419     
10              GSC2         16 Jul 2025 16:43:33.692     131.446187        11.179001           1751.512200     
10              GSC2         16 Jul 2025 16:43:38.692     130.593838        10.838406           1773.520578     
10              GSC2         16 Jul 2025 16:43:43.692     129.764349        10.498791           1795.879620     
10              GSC2         16 Jul 2025 16:43:48.692     128.957088        10.160392           1818.576099     
10              GSC2         16 Jul 2025 16:43:53.692     128.171437        9.823425            1841.596861     
10              GSC2         16 Jul 2025 16:43:58.692     127.406788        9.488083            1864.929125     
10              GSC2         16 Jul 2025 16:44:03.692     126.662523        9.154531            1888.560794     
10              GSC2         16 Jul 2025 16:44:08.692     125.938027        8.822912            1912.480449     
10              GSC2         16 Jul 2025 16:44:13.692     125.232707        8.493353            1936.676706     
10              GSC2         16 Jul 2025 16:44:18.692     124.545984        8.165967            1961.138511     
10              GSC2         16 Jul 2025 16:44:23.692     123.877279        7.840845            1985.855476     
10              GSC2         16 Jul 2025 16:44:28.692     123.226021        7.518060            2010.817858     
10              GSC2         16 Jul 2025 16:44:33.692     122.591663        7.197679            2036.015881     
10              GSC2         16 Jul 2025 16:44:38.692     121.973675        6.879758            2061.440053     
10              GSC2         16 Jul 2025 16:44:43.692     121.371532        6.564335            2087.081507     
10              GSC2         16 Jul 2025 16:44:48.692     120.784719        6.251438            2112.931997     
10              GSC2         16 Jul 2025 16:44:53.692     120.212744        5.941092            2138.983153     
10              GSC2         16 Jul 2025 16:44:58.692     119.655136        5.633312            2165.226858     
10              GSC2         16 Jul 2025 16:45:03.692     119.111427        5.328105            2191.655577     
10              GSC2         16 Jul 2025 16:45:08.692     118.581160        5.025467            2218.262335     
10              GSC2         16 Jul 2025 16:45:09.114     118.536934        5.000000            2220.519563     

11              GSC2         16 Jul 2025 18:18:29.087     238.296650        5.000000            2220.250972     
11              GSC2         16 Jul 2025 18:18:34.087     237.904549        5.334245            2190.850363     
11              GSC2         16 Jul 2025 18:18:39.087     237.501457        5.672927            2161.555763     
11              GSC2         16 Jul 2025 18:18:44.087     237.086918        6.016169            2132.372202     
